split,id,prediction_mae_px,sigma_min,sigma_max,rank,condition,valid,epsilon,jtj_pixel_normalization,sigma_1,sigma_2,sigma_3,sigma_4,sigma_5,sigma_6,sigma_7,sigma_8
test_id,full-test_id-000162,3.6685192584991455,0.855711917015093,7.148555994554494,8,8.353928293402987,True,0.0033632286995515697,50176.0,7.148555994554494,4.5896185817473105,3.4972919952269796,2.1455516594671042,1.752295697833585,1.2753481911844897,0.9773339192839968,0.855711917015093
test_id,full-test_id-000417,3.6639652252197266,0.8911157969970077,7.373849445102993,8,8.274849879165314,True,0.0033632286995515697,50176.0,7.373849445102993,5.867473634516057,4.530107739391532,2.3873559512230353,1.6302795252894928,1.319226349240434,1.1030352567649424,0.8911157969970077
test_id,full-test_id-000579,4.526729106903076,0.8420280505689263,7.044217127785173,8,8.365774896721867,True,0.0033632286995515697,50176.0,7.044217127785173,6.3955224537673505,4.04417137046501,2.5084309780831022,1.5616699634560576,1.4166236325765638,1.1478195666725373,0.8420280505689263
test_id,full-test_id-000373,9.403643608093262,0.8483453066286482,10.413026715462646,8,12.274514438989888,True,0.0033632286995515697,50176.0,10.413026715462646,4.15913588906855,3.8775963577677537,2.4359351475023625,2.0343378616322423,1.4967090118978177,1.1996085946003745,0.8483453066286482
test_id,full-test_id-000983,7.514456272125244,1.2737504170021527,10.981712452644558,8,8.621557493571363,True,0.0033632286995515697,50176.0,10.981712452644558,10.027851913279338,4.247545906332303,2.8445257048278223,2.00325212236288,1.799995193890837,1.575700513021524,1.2737504170021527
test_id,full-test_id-000045,5.7369465827941895,1.0769425914560184,9.491884227710147,8,8.813732786700532,True,0.0033632286995515697,50176.0,9.491884227710147,7.079046422828921,5.159970355188533,3.7931235556769196,2.185071191412208,1.5042769734414203,1.4173821073314954,1.0769425914560184
test_id,full-test_id-000958,6.364712715148926,0.838346345282588,6.40455253642014,8,7.639506717550378,True,0.0033632286995515697,50176.0,6.40455253642014,6.13746375676677,4.869256227737165,2.4531315820406423,1.4546188734376517,1.1635683307229026,1.024186461737517,0.838346345282588
test_id,full-test_id-000490,5.02928352355957,1.071918999258971,8.247900433022245,8,7.694518371933053,True,0.0033632286995515697,50176.0,8.247900433022245,7.344470220714432,5.14070005646778,3.5048377440812883,2.3505075387581065,1.5051440579358601,1.310243104894689,1.071918999258971
test_id,full-test_id-000511,3.261173963546753,1.1095378156491047,8.495188846345847,8,7.656511320775461,True,0.0033632286995515697,50176.0,8.495188846345847,6.623893762773949,3.888753845892924,2.2592719455608057,1.589538310870223,1.4815554658582837,1.2651536016214022,1.1095378156491047
test_id,full-test_id-000130,10.047496795654297,1.0127769303921383,8.929148853696379,8,8.816501033686748,True,0.0033632286995515697,50176.0,8.929148853696379,6.370663158745388,3.907128398568297,3.333842148889497,2.4406775271748717,1.4269069777415595,1.2526251865884375,1.0127769303921383
test_id,full-test_id-000236,1.9401627779006958,1.0777520639314042,7.04810523869857,8,6.539635111426853,True,0.0033632286995515697,50176.0,7.04810523869857,5.681374838514244,5.3977527676511095,3.1099624290239136,2.435033800440562,1.5108790891607444,1.2110972496966426,1.0777520639314042
test_id,full-test_id-000848,3.9360275268554688,1.136901033958698,9.30960223276229,8,8.18857750559535,True,0.0033632286995515697,50176.0,9.30960223276229,7.609299692775461,4.507924684966004,3.3635027935884994,2.4982389475754534,1.5149085889456801,1.294270791585939,1.136901033958698
test_id,full-test_id-000231,4.180936336517334,1.0356907881512136,7.6429777992225265,8,7.379594263714385,True,0.0033632286995515697,50176.0,7.6429777992225265,7.035409969454621,3.926626507326089,3.2205152198853635,2.2312212343682787,1.354786775823187,1.2049465562205883,1.0356907881512136
test_id,full-test_id-000727,5.06151008605957,0.9126698591857404,8.357136346704065,8,9.156801073895524,True,0.0033632286995515697,50176.0,8.357136346704065,5.709169540576602,4.250479892788083,3.4330725810156846,2.322048969597488,1.2863901475567574,1.234967408603906,0.9126698591857404
test_id,full-test_id-000430,9.261361122131348,0.8657679673914006,8.759031650452057,8,10.117065981135141,True,0.0033632286995515697,50176.0,8.759031650452057,6.917482017126173,4.234797558632938,2.5132617331154816,1.713268474851046,1.4864453079288182,1.2416690743561192,0.8657679673914006
test_id,full-test_id-000612,4.642425537109375,1.0106909324122295,9.740202722621378,8,9.637172364230384,True,0.0033632286995515697,50176.0,9.740202722621378,8.144310904576255,3.8530342900420638,2.310802729128407,1.6522387157006393,1.4600822706438417,1.1344528100092655,1.0106909324122295
test_id,full-test_id-000264,4.815847873687744,0.8336142793145424,10.320213891357191,8,12.380082908180524,True,0.0033632286995515697,50176.0,10.320213891357191,4.783448705266615,4.0902231646509355,2.804765328101747,2.053227272292426,1.4044314194196152,1.0405448207240384,0.8336142793145424
test_id,full-test_id-000050,10.173124313354492,1.0246242416983005,10.899106642646041,8,10.637174291895459,True,0.0033632286995515697,50176.0,10.899106642646041,8.177095061140951,4.470966217661665,2.4498034255771923,1.7661008028341982,1.4625976543693662,1.2973003379422237,1.0246242416983005
test_id,full-test_id-000892,12.919270515441895,0.9819843078417255,9.632899140204952,8,9.80962634869066,True,0.0033632286995515697,50176.0,9.632899140204952,8.088954349389798,3.923137102975904,3.0237262568541663,1.886843410871479,1.6130241929408804,1.4113472223174124,0.9819843078417255
test_id,full-test_id-000524,5.8747239112854,1.1730608893638386,9.627124922991788,8,8.20684161434507,True,0.0033632286995515697,50176.0,9.627124922991788,6.466404311649694,3.4708266244287977,2.633090478197233,2.129599402361724,1.6190507205946045,1.37701257818392,1.1730608893638386
test_id,full-test_id-000448,7.372594356536865,0.7901501688754272,9.02488201341819,8,11.421730158284669,True,0.0033632286995515697,50176.0,9.02488201341819,8.230376370525336,4.003215295896759,2.14660125333234,1.6556916171444789,1.5547647956204365,1.164888283469213,0.7901501688754272
test_id,full-test_id-000608,8.833298683166504,0.9402723824846698,10.39534627326169,8,11.055675426509909,True,0.0033632286995515697,50176.0,10.39534627326169,5.833426682069749,3.661293535439963,1.842174940822423,1.5372064416337254,1.3619580448134732,1.0005753125246557,0.9402723824846698
test_id,full-test_id-000146,18.265350341796875,0.713632325383885,7.742349310483184,8,10.849213292458877,True,0.0033632286995515697,50176.0,7.742349310483184,4.622975819797261,3.2934173259560504,1.707941358769662,1.4580806678584408,1.2558530351902213,0.9242059721304441,0.713632325383885
test_id,full-test_id-000463,31.759599685668945,0.5408957168372744,6.388975728576177,8,11.81184381701855,True,0.0033632286995515697,50176.0,6.388975728576177,5.008725175970125,1.885441615954105,1.5274665006830512,1.2568683624030172,0.864270090144927,0.7558112226948177,0.5408957168372744
test_id,full-test_id-000350,6.191283226013184,0.7321966258369345,6.238752496599948,8,8.520597168101897,True,0.0033632286995515697,50176.0,6.238752496599948,4.320538685005829,3.8348744164363224,2.301934162448099,1.6666663101673198,1.1032169228382616,0.8979032370107359,0.7321966258369345
test_id,full-test_id-000084,3.4232637882232666,0.8457401055401169,8.308644341952741,8,9.82411060741476,True,0.0033632286995515697,50176.0,8.308644341952741,6.7646039639975015,3.387983667756041,1.7134816929786998,1.484101396414295,1.3749933484267738,0.9802835727059488,0.8457401055401169
test_id,full-test_id-000696,6.174736499786377,1.1740293603849794,9.371180919651048,8,7.9820669191596,True,0.0033632286995515697,50176.0,9.371180919651048,7.421202303903431,5.3209554459148745,2.9227131381793017,1.944216650642941,1.7562237161550902,1.2975592441576715,1.1740293603849794
test_id,full-test_id-000493,10.262044906616211,0.7159304039724703,9.543847347267057,8,13.330691495027004,True,0.0033632286995515697,50176.0,9.543847347267057,6.230043743153798,4.201361186338186,3.2777401925166902,1.6763837295944268,1.4369668141928027,1.2438652115573336,0.7159304039724703
test_id,full-test_id-000127,5.608305931091309,0.9478161470172891,8.410932183902716,8,8.874012339177096,True,0.0033632286995515697,50176.0,8.410932183902716,6.675032631183817,3.7064051329445835,3.0233796619503077,2.371596999012613,1.3330309581520867,1.2539684534045443,0.9478161470172891
test_id,full-test_id-000335,4.846529006958008,1.032996644825049,8.755795322255869,8,8.476112063015242,True,0.0033632286995515697,50176.0,8.755795322255869,6.606985800056288,5.03235160104865,3.127072941510128,1.6673058357262354,1.4723853178317583,1.3632305464173167,1.032996644825049
test_id,full-test_id-000525,7.001898288726807,0.872611948058094,8.455046482375602,8,9.68935447330445,True,0.0033632286995515697,50176.0,8.455046482375602,7.020459830653962,3.804467905971696,2.7131002222150498,1.9488877609931439,1.4167524380777627,1.220200031998245,0.872611948058094
test_id,full-test_id-000619,7.27104377746582,1.085252963485542,7.172862194466218,8,6.609391944371112,True,0.0033632286995515697,50176.0,7.172862194466218,6.7433548801633085,5.330066358434911,2.5685546829166768,2.3260130254257225,1.2541977105142534,1.1770833452988605,1.085252963485542
test_id,full-test_id-000567,6.993650436401367,0.9419161506781046,7.425569198385966,8,7.883471573388085,True,0.0033632286995515697,50176.0,7.425569198385966,5.87337170010576,3.937565671092316,2.736900622134442,2.0660788879665404,1.235545089917089,1.1668876770786727,0.9419161506781046
test_id,full-test_id-000425,5.3462138175964355,1.2236526825629839,8.992929053938301,8,7.3492496539968295,True,0.0033632286995515697,50176.0,8.992929053938301,6.211468210751182,4.2812770690393,3.0006424521838335,1.9896189153738144,1.650512493601934,1.4297698658884936,1.2236526825629839
test_id,full-test_id-000716,5.435227394104004,1.2077117512577815,9.532650392188577,8,7.893150316920174,True,0.0033632286995515697,50176.0,9.532650392188577,8.430259700588161,5.021147633571562,3.2404662182303454,2.4666817486716814,1.4298299435038728,1.2842060055301117,1.2077117512577815
test_id,full-test_id-000276,5.907002925872803,0.9661341568862198,8.623137953129042,8,8.925404294700426,True,0.0033632286995515697,50176.0,8.623137953129042,7.346744268250984,4.215647208282254,2.0474554754266663,1.6253626205009482,1.3532445223222385,1.0498219310909962,0.9661341568862198
test_id,full-test_id-000960,7.234782695770264,0.8565627359704793,7.160151088053855,8,8.359167154220708,True,0.0033632286995515697,50176.0,7.160151088053855,6.345698487396763,4.733148731721971,3.0827041851062145,1.6518529784593443,1.4586424148065118,1.2400206056612906,0.8565627359704793
test_id,full-test_id-000728,4.786567687988281,0.7690653047534499,6.586186882704832,8,8.563885071913703,True,0.0033632286995515697,50176.0,6.586186882704832,5.0496833758097095,4.216867006620642,3.233831686274153,2.1808423558949346,1.1863631117166609,0.9043314116247321,0.7690653047534499
test_id,full-test_id-000291,11.3924560546875,0.9772075083159699,8.45534978528118,8,8.652563261463635,True,0.0033632286995515697,50176.0,8.45534978528118,6.7197764554096295,4.823382779757278,2.732336775078888,1.6062409981455563,1.3321661336354937,1.1282341950185923,0.9772075083159699
test_id,full-test_id-000404,7.905874252319336,1.0702388074509748,11.128314925027803,8,10.397973655554969,True,0.0033632286995515697,50176.0,11.128314925027803,5.717950138257491,4.423896673930983,3.115296687842535,2.70762987437939,1.6390832629278478,1.4522036252569506,1.0702388074509748
test_id,full-test_id-000874,4.084071636199951,0.6937869737354311,6.410337284050557,8,9.239633384202277,True,0.0033632286995515697,50176.0,6.410337284050557,5.4308950943066,3.498570221307426,2.79049291643782,1.8858952918005045,1.1967300240010548,0.9881090955922065,0.6937869737354311
test_id,full-test_id-000792,3.1930694580078125,1.0759939834719936,8.0213025846813,8,7.454783863008544,True,0.0033632286995515697,50176.0,8.0213025846813,7.396280093615949,5.744311048301937,3.287427467007259,2.6000468769754046,1.4805993806612812,1.3050168709500376,1.0759939834719936
test_id,full-test_id-000609,7.6381378173828125,0.8222337517916536,9.142951236059277,8,11.11964963264609,True,0.0033632286995515697,50176.0,9.142951236059277,5.039687705659779,3.271232975856459,2.5775709081990454,1.6572252104043794,1.27926548039569,1.0311105065669224,0.8222337517916536
test_id,full-test_id-000271,7.9304375648498535,1.0065322965207184,9.082264102051168,8,9.023321093069585,True,0.0033632286995515697,50176.0,9.082264102051168,5.6689741719504685,5.203174372395586,3.602988572759197,1.7124428779994971,1.6036811774091144,1.1034667137908318,1.0065322965207184
test_id,full-test_id-000921,6.307915687561035,1.221350038026407,9.109491553738525,8,7.458542817469963,True,0.0033632286995515697,50176.0,9.109491553738525,7.368632838280907,4.674601643428007,3.778196941084557,2.5832121112643436,1.4083676151984532,1.307911435411267,1.221350038026407
test_id,full-test_id-000731,3.875237226486206,0.8610717767714179,6.916223986908062,8,8.032110880280378,True,0.0033632286995515697,50176.0,6.916223986908062,6.10466477227913,3.6668116027670763,2.453802685179476,2.1553602217557875,1.225385718187424,1.1703793194502847,0.8610717767714179
test_id,full-test_id-000591,8.884922981262207,1.2813845135222306,9.28737203596678,8,7.247919682155308,True,0.0033632286995515697,50176.0,9.28737203596678,6.969217961508967,6.6699295370137115,3.2825541674741685,2.8834350317826933,1.8180838529858374,1.525418344016332,1.2813845135222306
test_id,full-test_id-000376,2.7267932891845703,0.9224761939106151,6.078405199496139,8,6.589227168809861,True,0.0033632286995515697,50176.0,6.078405199496139,5.112138212485182,4.734836539216576,3.4442740387027784,1.9764910384691536,1.3225531445778627,1.069032117632141,0.9224761939106151
test_id,full-test_id-000282,7.417562007904053,0.8833464872289534,9.072894222892502,8,10.271048058790674,True,0.0033632286995515697,50176.0,9.072894222892502,6.787137101566322,4.301565067068551,2.201902318194534,1.9501334571816207,1.3445430731908716,1.1800533856127187,0.8833464872289534
test_id,full-test_id-000840,2.308762550354004,1.0587310781491983,9.000181108330237,8,8.500913304692766,True,0.0033632286995515697,50176.0,9.000181108330237,8.016209021870745,4.4070719395455455,2.333953620941611,2.244439255181181,1.4641307366140301,1.374060299515956,1.0587310781491983
test_id,full-test_id-000189,13.37436580657959,1.2260467870739533,8.485693764768884,8,6.921182661406085,True,0.0033632286995515697,50176.0,8.485693764768884,6.827040995876944,4.686513651394751,4.1826891923467615,2.6159601472898664,1.4903026518067086,1.286047060560443,1.2260467870739533
test_id,full-test_id-000764,3.6556789875030518,1.01252076669223,7.649601379012378,8,7.555006900256084,True,0.0033632286995515697,50176.0,7.649601379012378,5.886553773490857,4.076253248328881,2.6701564585113737,1.9312653090701137,1.3222614677041795,1.2735859946293482,1.01252076669223
test_id,full-test_id-000399,5.1381516456604,1.2267919629731963,8.667207945379367,8,7.064937012118928,True,0.0033632286995515697,50176.0,8.667207945379367,6.485542791279107,6.049232967289693,3.114859377083259,2.4864859133439374,1.506744937815794,1.3182743347019594,1.2267919629731963
test_id,full-test_id-000980,4.131928443908691,0.6580385454883338,6.913129417143692,8,10.505660290786496,True,0.0033632286995515697,50176.0,6.913129417143692,5.275797493319697,3.4962163928859025,1.9226430919840718,1.48256800064155,1.0588857015690276,0.9880378590877212,0.6580385454883338
test_id,full-test_id-000675,5.72304105758667,0.8608177983557198,8.946224194914336,8,10.392703557016192,True,0.0033632286995515697,50176.0,8.946224194914336,6.9835862123224395,4.858512829886515,3.589223752464339,1.8295294994775009,1.5411092236720123,1.2639300732609127,0.8608177983557198
test_id,full-test_id-000377,7.223750591278076,1.0210497760444475,9.26579828833234,8,9.074776279985187,True,0.0033632286995515697,50176.0,9.26579828833234,8.308550030805142,4.555550333669025,3.5147525685394383,2.0917084821681255,1.6045791107222402,1.4522710873258624,1.0210497760444475
test_id,full-test_id-000349,6.803460597991943,0.7179732804884904,8.190624639506,8,11.407979742551577,True,0.0033632286995515697,50176.0,8.190624639506,7.638896688256803,2.954719311198996,2.3022172239892975,1.5062995859401822,1.363312261779221,1.0441186939830627,0.7179732804884904
test_id,full-test_id-000737,4.945927619934082,0.8960943126352802,8.562329086588255,8,9.555165082353573,True,0.0033632286995515697,50176.0,8.562329086588255,7.6034700020087085,4.810373344172982,3.5874827375367038,1.890157388900739,1.4821444301113127,1.3130775915665285,0.8960943126352802
test_id,full-test_id-000971,3.395920753479004,1.144661742057177,8.198167798918718,8,7.162087713515292,True,0.0033632286995515697,50176.0,8.198167798918718,6.845376250068891,4.990853755754763,3.563935835982843,2.4714530802681507,1.383355320073159,1.2594705378964313,1.144661742057177
test_id,full-test_id-000550,3.071312189102173,1.0280746662497044,7.51822798604612,8,7.312920192335574,True,0.0033632286995515697,50176.0,7.51822798604612,6.53356231735622,4.4404239819198095,4.101085889636571,2.5156168678065827,1.4924867685614807,1.2857904342458948,1.0280746662497044
test_id,full-test_id-000143,16.27098846435547,0.6517815114628781,8.028788964481906,8,12.318221402846868,True,0.0033632286995515697,50176.0,8.028788964481906,4.902443838211374,3.0255199548450435,1.5259215865087503,1.4299604962643453,1.2050059938364703,0.8574972656329938,0.6517815114628781
test_id,full-test_id-000801,4.864227294921875,0.8537414990957906,7.2538956549628635,8,8.496594885741837,True,0.0033632286995515697,50176.0,7.2538956549628635,6.648811116202038,3.6324769983789444,2.555300640440354,1.6300811286568675,1.3554248930003796,1.2734712977438805,0.8537414990957906
test_id,full-test_id-000607,14.541942596435547,0.9829215500837375,10.87808364889384,8,11.067092432724777,True,0.0033632286995515697,50176.0,10.87808364889384,4.902233292793042,3.5415633603800583,2.4098311199145868,2.155417610974904,1.5499061073351335,1.2771300346751613,0.9829215500837375
test_id,full-test_id-000682,3.3688108921051025,0.8513023011035031,8.081214519240556,8,9.49276715071163,True,0.0033632286995515697,50176.0,8.081214519240556,5.171555279501567,3.6210628452240945,2.618722330045719,1.7359286408962054,1.3243206031898866,1.1044089311038794,0.8513023011035031
test_id,full-test_id-000310,4.358907699584961,1.0035241082742248,8.193271056780693,8,8.164498480131964,True,0.0033632286995515697,50176.0,8.193271056780693,6.156751455238027,4.49404885657216,3.6541924497080096,1.9254808306346982,1.407444924456031,1.2457700780055492,1.0035241082742248
test_id,full-test_id-000598,7.924217224121094,0.8884414564662231,9.51288466574063,8,10.707384934037343,True,0.0033632286995515697,50176.0,9.51288466574063,6.208541966291042,3.7528388827916883,2.100001865761673,1.5568080955350245,1.396224429677751,1.1692840438226495,0.8884414564662231
test_id,full-test_id-000186,7.481088161468506,0.7470096354592577,6.161702867675529,8,8.248491820172234,True,0.0033632286995515697,50176.0,6.161702867675529,4.800960694056067,2.8689591928049722,1.68896921748925,1.3551105774165624,1.2757507121034495,0.9330287976355,0.7470096354592577
test_id,full-test_id-000140,12.970367431640625,0.7902114638904845,8.822038915044686,8,11.164149494378044,True,0.0033632286995515697,50176.0,8.822038915044686,7.640331508137154,3.45063599081509,2.9610191643108053,1.7641446472573565,1.4666318850316085,1.3187080076178261,0.7902114638904845
test_id,full-test_id-000326,7.357059478759766,0.9252128453467803,7.330168490378784,8,7.922683442242259,True,0.0033632286995515697,50176.0,7.330168490378784,5.93415058640475,3.685712698815031,3.026735143671134,2.3382733756334226,1.250546598951199,1.2015718854603048,0.9252128453467803
test_id,full-test_id-000734,5.381734848022461,0.9502377341538566,8.482856867603719,8,8.927089045939978,True,0.0033632286995515697,50176.0,8.482856867603719,6.347820587159469,4.282554497167977,2.641927575402597,2.0312631131711996,1.6011912669623194,1.2551073700901898,0.9502377341538566
test_id,full-test_id-000805,7.256299018859863,0.742339366170877,9.966297347130922,8,13.425527193228236,True,0.0033632286995515697,50176.0,9.966297347130922,7.862040691787375,4.357265224447522,3.2217995633542325,2.0033391040409905,1.44573823052459,1.3338447970420417,0.742339366170877
test_id,full-test_id-000343,10.665823936462402,1.3118424499606873,9.093504698434554,8,6.931857326851302,True,0.0033632286995515697,50176.0,9.093504698434554,8.223870597073347,4.734707630187018,4.025783952917195,2.6212450123457787,1.5728843386632547,1.4528191948592173,1.3118424499606873
test_id,full-test_id-000504,3.547183036804199,0.609743756595595,6.701623106351269,8,10.990884340938054,True,0.0033632286995515697,50176.0,6.701623106351269,4.768544451277236,3.1486982227423628,2.463720823823032,2.08065411902002,1.3346013470658378,0.8707275959327252,0.609743756595595
test_id,full-test_id-000917,8.234134674072266,0.8167908993806487,9.832612893193327,8,12.038102898366205,True,0.0033632286995515697,50176.0,9.832612893193327,8.453522522544006,3.749731491839674,2.730442469804298,1.7516226989578787,1.5132918377909037,1.3285591530780974,0.8167908993806487
test_id,full-test_id-000195,5.264913558959961,0.5166106511628523,6.594130049023189,8,12.764216212306676,True,0.0033632286995515697,50176.0,6.594130049023189,4.901038863000889,3.1586368582359947,1.7627282427079245,1.404143744539456,1.2116729874743613,0.8686269805229633,0.5166106511628523
test_id,full-test_id-000072,3.400021553039551,1.176771500950026,9.084024835506685,8,7.719446662476964,True,0.0033632286995515697,50176.0,9.084024835506685,7.435143632598613,4.0835742356625895,3.280207877920943,2.3975486142876186,1.3508754185506386,1.2820733967720752,1.176771500950026
test_id,full-test_id-000589,5.13857364654541,1.0098585952229127,9.647172489107579,8,9.5529933940683,True,0.0033632286995515697,50176.0,9.647172489107579,8.922381225500354,5.4823100602704065,3.856170648784072,2.0845447204216576,1.5651219642255438,1.4217851488527304,1.0098585952229127
test_id,full-test_id-000597,8.107224464416504,0.9872252561653873,7.824644031950029,8,7.925895314249525,True,0.0033632286995515697,50176.0,7.824644031950029,5.7475255802635035,4.021578018582925,2.441985394920935,1.7154247011674753,1.4631506204428932,1.2354466962927266,0.9872252561653873
test_id,full-test_id-000852,6.2689738273620605,1.0899332045357573,8.95077019909795,8,8.212219025761685,True,0.0033632286995515697,50176.0,8.95077019909795,8.39298224264416,4.575556475709124,2.468879073243426,1.949215411043472,1.5618126016241325,1.3332438610485378,1.0899332045357573
test_id,full-test_id-000491,3.4323341846466064,1.0557078507190847,6.9279567336837395,8,6.562380614073138,True,0.0033632286995515697,50176.0,6.9279567336837395,5.255969942141464,5.082970214560871,2.9695726763782067,2.3040180649834294,1.3595976410800334,1.1304943599988866,1.0557078507190847
test_id,full-test_id-000689,20.27596092224121,0.9653726962575852,11.541428916996722,8,11.955412621196803,True,0.0033632286995515697,50176.0,11.541428916996722,6.823953012628959,3.8744233115460704,2.6224195583189545,1.986379717363073,1.5247145017002426,1.3325213053084375,0.9653726962575852
test_id,full-test_id-000482,3.3223888874053955,1.0444045536814375,8.449109293295011,8,8.089881706770253,True,0.0033632286995515697,50176.0,8.449109293295011,6.036601513449686,4.8424433677933285,3.5142032754906283,2.434413150731756,1.4956063564078044,1.2051717368208128,1.0444045536814375
test_id,full-test_id-000098,5.525352954864502,0.882531324720637,8.643807716135875,8,9.79433531027587,True,0.0033632286995515697,50176.0,8.643807716135875,5.29787097112654,3.948087870585662,2.69605505346744,2.2508215219386276,1.3911541728524628,1.2274350633811,0.882531324720637
test_id,full-test_id-000424,3.3082597255706787,0.9381111958165099,8.885762761922635,8,9.471971767897596,True,0.0033632286995515697,50176.0,8.885762761922635,5.765183915389607,4.060909363822174,3.2288801598651524,2.1626035223007296,1.453461454906612,1.3509102050745245,0.9381111958165099
test_id,full-test_id-000615,14.915989875793457,0.912612224857776,11.211510475684356,8,12.285075928532065,True,0.0033632286995515697,50176.0,11.211510475684356,6.790805816804995,3.934990134897776,1.927596502558394,1.6611935741798336,1.4620016206468094,1.1835275088101345,0.912612224857776
test_id,full-test_id-000217,23.94213104248047,0.768588691538758,7.552067726550715,8,9.825889724491065,True,0.0033632286995515697,50176.0,7.552067726550715,4.594132569190626,3.648897933865229,2.1128049605528134,1.2636624601295268,1.1866183255051126,0.9228260292446023,0.768588691538758
test_id,full-test_id-000461,3.971095561981201,0.9421288859581379,8.572117896251887,8,9.098667946619754,True,0.0033632286995515697,50176.0,8.572117896251887,5.936693489443787,4.2026326471547195,2.7035636172375974,1.9187796343748675,1.291411622262793,1.1896293711533692,0.9421288859581379
test_id,full-test_id-000543,18.707141876220703,0.4841717900298023,6.326864080972608,8,13.067395109044186,True,0.0033632286995515697,50176.0,6.326864080972608,4.430034357745662,3.120144282318728,1.7397519558499015,1.1995593577288104,1.0972678115510344,0.7517606841477785,0.4841717900298023
test_id,full-test_id-000393,3.0745556354522705,0.6851212476332785,7.799325999379633,8,11.3838623839533,True,0.0033632286995515697,50176.0,7.799325999379633,5.204914884962609,2.8605054542294757,2.5269622848735764,1.5502475548376982,1.3445930988639638,1.0174653334502917,0.6851212476332785
test_id,full-test_id-000125,2.90958571434021,1.102047483831627,7.405582012041612,8,6.719839317897351,True,0.0033632286995515697,50176.0,7.405582012041612,6.247468560031162,4.487810922066163,3.002610525583669,2.386398301889123,1.4216975854722755,1.2086776754216886,1.102047483831627
test_id,full-test_id-000860,3.545999765396118,0.7101090514435435,9.135335653563796,8,12.864694000158217,True,0.0033632286995515697,50176.0,9.135335653563796,7.761712810152095,3.8041736889067224,3.0494533902146697,1.775327743021972,1.4280571269213573,1.265025611260258,0.7101090514435435
test_id,full-test_id-000972,7.44036340713501,0.907867000208799,7.812503097981993,8,8.60533877339435,True,0.0033632286995515697,50176.0,7.812503097981993,6.634052979585975,4.045040593336696,2.1202165009895366,1.5954386637801277,1.362524428268272,1.1697617232734403,0.907867000208799
test_id,full-test_id-000185,4.519436836242676,0.9731844031058419,9.229639889460183,8,9.483957880957103,True,0.0033632286995515697,50176.0,9.229639889460183,7.806566568124302,3.7702489017729555,2.250495001811574,1.6056878070047993,1.5021680195722942,1.0853197238609285,0.9731844031058419
test_id,full-test_id-000337,9.146236419677734,0.5515122953020833,7.513075007525894,8,13.622679079911917,True,0.0033632286995515697,50176.0,7.513075007525894,5.035491175205569,2.8380777994577056,1.914635737367214,1.264752971348269,1.1907531363461328,0.8473788738321758,0.5515122953020833
test_id,full-test_id-000366,12.304306030273438,0.9203593725089488,10.341709554282005,8,11.236599379750926,True,0.0033632286995515697,50176.0,10.341709554282005,7.254320449774666,4.16442098032176,3.4988566901003457,1.946950182986865,1.5235532312999882,1.3660283749811195,0.9203593725089488
test_id,full-test_id-000565,4.281606197357178,1.0955382805346352,7.662261471903534,8,6.994060917856985,True,0.0033632286995515697,50176.0,7.662261471903534,6.716306009028348,5.348868732725276,2.765820216460538,1.915291120725474,1.3462659737066747,1.1789272992993136,1.0955382805346352
test_id,full-test_id-000783,7.1670308113098145,1.0794042380272535,11.220542951654695,8,10.39512590034077,True,0.0033632286995515697,50176.0,11.220542951654695,8.606994192759027,4.521223312489861,2.6441693838810716,2.294975645666003,1.55953672294258,1.2527186884057604,1.0794042380272535
test_id,full-test_id-000372,6.758927345275879,0.7876541788737247,6.515241451609151,8,8.27170302190914,True,0.0033632286995515697,50176.0,6.515241451609151,5.06158057817099,2.6446180057814077,1.8951419854173128,1.4355283482944683,1.2234658240919463,0.8496749678992377,0.7876541788737247
test_hole,full-test_hole-000385,4.208941459655762,0.7046846965539961,5.91674720865113,8,8.396304386323171,True,0.0033632286995515697,50176.0,5.91674720865113,4.563367615030766,3.3935245220534314,2.036804697930612,1.3920450614142554,1.0694074806059641,0.9631965878892383,0.7046846965539961
test_hole,full-test_hole-000465,8.817541122436523,0.909038013185188,9.034116165006738,8,9.938106035139281,True,0.0033632286995515697,50176.0,9.034116165006738,6.2022342038139575,3.073959577377848,2.8920539594724244,1.5382002185207964,1.36348660778613,1.1583355456461775,0.909038013185188
test_hole,full-test_hole-000744,4.90731954574585,0.6382736146127346,7.448036106016032,8,11.669033366724777,True,0.0033632286995515697,50176.0,7.448036106016032,4.652019556073145,3.2982434337741986,2.1497365196307348,1.5033368341853168,1.2462832613585493,1.0402813500530286,0.6382736146127346
test_hole,full-test_hole-000415,2.4419054985046387,0.670687275097772,7.109169194357466,8,10.599827159865377,True,0.0033632286995515697,50176.0,7.109169194357466,4.869422399302607,3.5534435885188853,1.8427441569460734,1.5585881123192207,1.2670748358741164,0.8715553789193582,0.670687275097772
test_hole,full-test_hole-000528,3.4919309616088867,0.8909842390299076,8.626255026807145,8,9.681714500583425,True,0.0033632286995515697,50176.0,8.626255026807145,5.538188630165483,4.032708631652858,2.3654072433862288,1.795014845094032,1.358864869319064,1.0924124690015402,0.8909842390299076
test_hole,full-test_hole-000413,9.833714485168457,0.9812613671633723,10.15000086648056,8,10.34383010086513,True,0.0033632286995515697,50176.0,10.15000086648056,5.603225947587504,3.913685670819903,3.598005618468067,2.160960162358527,1.5297091106673537,1.3199582143522888,0.9812613671633723
